id;codigo;nome;descricao;valor;valorcusto;estoque;data;imagem;ultima_compra
;7893249407937;hav aero graphic morang/pto 41/42;produto teste;34;1;34;;;
;7893249407999;hav aero graphic morang/pto 41/42;produto teste;34;0;34;;;
;7893249407807;hav aero graphic pto/pto 39/40;produto teste;34;2;34;;;DISTRIBUIDORA DE ALI
;7891224957224;hav aerographic 37/38;produto teste;34,5;0;34,5;;;
;7891224956975;hav aerographic 37/38;produto teste;34,5;0;34,5;;;
;7893249248776;HAV ALOHA BCO/BCO/PTO 41/42;produto teste;28;4;28;;;
;7893249060934;hav aloha fc 37/38;produto teste;22;0;22;;;DISTRIBUIDORA DE ALI
;7893249720029;HAV BABY DIS CLASS20;produto teste;28,5;0;28,5;;;
;7893249818566;hav baby herois  rosa 20;produto teste;28,5;13;28,5;;;
;7893249818634;HAV BABY HEROIS 20;produto teste;28,5;0;28,5;;;
;7893249818467;HAV BABY HEROIS PTO 19;produto teste;28,5;1;28,5;;;
;7893249818474;HAV BABY HEROIS PTO 20;produto teste;28,5;0;28,5;;;
;7893249818481;HAV BABY HEROIS PTO 21;produto teste;28,5;0;28,5;;;
;7893249818511;HAV BABY HEROIS PTO 22;produto teste;28,5;0;28,5;;;
;7893249818542;hav baby herois rosa 17/8;produto teste;28,5;12;28,5;;;
;7893249818559;hav baby herois rosa 19;produto teste;28,5;12;28,5;;;
;7893249818573;hav baby herois rosa 21;produto teste;28,5;2;28,5;;;
;7893249818580;hav baby herois rosa 22;produto teste;28,5;1;28,5;;;
;7893249818597;hav baby herois rosa 23;produto teste;28,5;2;28,5;;;
;7893249818603;HAV BABY HEROIS ROSA 25/26;produto teste;28;1;28;;;
;7893249818658;HAV BABY HEROIS TURQ 22;produto teste;28,5;0;28,5;;;
;7893249818641;HAV BABY HEROIS TURQUESA 21;produto teste;28,5;1;28,5;;;
;7893249923307;HAV BABY PEPPA PIG  AMAR 21;produto teste;28,5;0;28,5;;;
;7893249923215;HAV BABY PEPPA PIG 19;produto teste;28,5;0;28,5;;;
;7893249923239;HAV BABY PEPPA PIG 21;produto teste;28,5;1;28,5;;;
;7893249923314;HAV BABY PEPPA PIG 22;produto teste;28,5;0;28,5;;;
;7893249923109;hav ben 10 branc 35/6;produto teste;28;0;28;;;
;7891266679351;hav brasil 37/38 cinza;produto teste;32;0;32;;;
;7890557699511;Hav brasil azul naval 43/44;produto teste;28;1;28;;;
;7895265145312;Hav brasil branca 39/40;produto teste;28;1;28;;;
;7895265145336;Hav brasil branca 43/44;produto teste;28;0;28;;;
;7895265145305;hav brasil branco 37/38;produto teste;28;0;28;;;
;7891109262153;hav brasil fc 37/38 amazonia;produto teste;32;0;32;;;
;7891109262160;hav brasil fc 39/40 verde amaz;produto teste;32;2;32;;;
;7895265369800;HAV BRASIL LOGO AZUL NAVAL 37/38;produto teste;35;2;35;;;
;7891109342374;Hav Brasil logo branco 41/42;produto teste;35;0;35;;;
;7890557432347;HAV BRASIL LOGO MARINHO 41/42;produto teste;35;2;35;;;
;7895265369831;Hav Brasil logo naval 43/44;produto teste;35;0;35;;;
;7895265700351;Hav brasil preta 37/38;produto teste;28;0;28;;;
;7895265700368;Hav brasil preta 41/42;produto teste;28;1;28;;;
;7895265700375;Hav brasil preta 43/44;produto teste;28;0;28;;;
;7895267700368;hav brasl preto 41/42;produto teste;28;2;28;;;
;7891224641277;HAV CASUAL FC 39/40;produto teste;34;0;34;;;DISTRIBUIDORA DE ALI
;7890541629609;hav casual fc 39/40;produto teste;34;3;34;;;DISTRIBUIDORA DE ALI
;7890541629616;hav casual fc 41/42;produto teste;34;3;34;;;DISTRIBUIDORA DE ALI
;7891224655618;hav casual fc 41/42;produto teste;34;3;34;;;DISTRIBUIDORA DE ALI
;7890541629678;hav casual fc 41/42 rose gold;produto teste;34;2;34;;;
;7891224641314;HAV CASUAL FC 43/44;produto teste;34;3;34;;;DISTRIBUIDORA DE ALI
;7891224655748;HAV CASUAL FC 43/44 CINZA;produto teste;34;-1;34;;;DISTRIBUIDORA DE ALI
;7890541629623;HAV CASUAL FC N GRAFITE 43/44;produto teste;34;1;34;;;DISTRIBUIDORA DE ALI
;7890541629654;hav casual fc rose gold 37/38;produto teste;34;2;34;;;
;7891224655625;hav casual marin/verm 43/44;produto teste;34;2;34;;;
;7891224426089;Hav color  rs hollywood 27/28;produto teste;11,5;2;11,5;;;
;7895265943529;hav color 35/36;produto teste;11,5;-4;11,5;;;
;7895265297042;Hav Color amazonia 39/40;produto teste;11,5;0;11,5;;;
;7895265297059;HAV COLOR AMAZONIA 41/42;produto teste;11,5;11;11,5;;;
;7895265297066;HAV COLOR AMAZONIA 43/44;produto teste;11,5;1;11,5;;;
;789324934245;hav color azul ceu 37/38 ;produto teste;11,5;6;11,5;;;
;7891224426263;Hav color ice blue 27/28;produto teste;11,5;4;11,5;;;
;7890541035813;hav color mandala 33/34;produto teste;18;0;18;;;
;7890541035868;hav color mandala 33/34;produto teste;18;0;18;;;
;7890541035875;hav color mandala 35/36;produto teste;18;-1;18;;;DISTRIBUIDORA DE ALI
;7890541035837;hav color mandala fc 37/38 rosa ba;produto teste;18;2;18;;;DISTRIBUIDORA DE ALI
;7895265943949;hav color neon green 43/4;produto teste;11,5;7;11,5;;;
;7893249582238;HAV COLOR RS FLUX 23/24;produto teste;10,5;8;10,5;;;
;7893249582245;HAV COLOR RS FLUX 25/26;produto teste;10,5;0;10,5;;;
;7893249582252;HAV COLOR RS FLUX 27/28;produto teste;11,5;3;11,5;;;
;7893249582283;Hav color rs flux 33/4;produto teste;11,5;5;11,5;;;
;7891224426065;Hav color rs hollywood 23/24;produto teste;11,5;6;11,5;;;
;7891109600801;Hav color turquesa 37/38;produto teste;11,5;0;11,5;;;
;7891109600818;Hav color turquesa 39/40;produto teste;11,5;0;11,5;;;
;7891109600825;Hav color turquesa 41/42;produto teste;11,5;2;11,5;;;
;7891109600832;Hav color turquesa 43/444;produto teste;11,5;-1;11,5;;;
;7891224558926;hav color verde oliva 33/34;produto teste;11,5;-1;11,5;;;
;7893249307763;HAV DISNEY 27/28 ´PRETO;produto teste;34;-1;34;;;
;7890541742315;Hav disney cool 31/32;produto teste;33;0;33;;;
;7909690032212;hav disney stilly 41/42;produto teste;39;2;39;;;
;7893249906447;Hav disney stlish vd tropical 29/3;produto teste;35;0;35;;;
;7893249199979;hav disney stylish 23/24;produto teste;26;2;26;;;
;7893249906348;Hav disney stylish turq 33/4;produto teste;39;1;39;;;
;7893249906348;Hav disney stylish turq 35/6;produto teste;39;1;39;;;
;7893249906461;HAV DISNEY STYLISH VD 33/4;produto teste;39;-1;39;;;
;7893249906478;HAV DISNEY STYLISH VD 35/36;produto teste;39;1;39;;;
;7893249906492;HAV DISNEY STYLISH VD 37/38;produto teste;39;1;39;;;
;7893249906416;Hav disney stylish vd tropical 23/4;produto teste;35;0;35;;;
;7893249906423;Hav disney stylish vd tropical 25/6;produto teste;33;1;33;;;
;7893249906430;Hav disney stylish vd tropical 27/8;produto teste;33;2;33;;;
;7893249906454;Hav disney stylish vd tropical 31/2;produto teste;35;1;35;;;
;7893249906508;Hav disney stylish vd tropical 39/4;produto teste;39;2;39;;;
;7893249906515;Hav disney stylish vd tropical 41/2;produto teste;39;1;39;;;
;7909690032199;HAV DISNEY STYLISH VERM 37/8;produto teste;39;3;39;;;
;7909690032221;HAV DISNEY STYLISH VERM 41/42;produto teste;39;2;39;;;
;7909690032205;HAV DISNEY STYLISH VERM APACHE 39/0;produto teste;38;1;38;;;
;7909690033417;HAV DISNEY STYLISH VERM. 33/4;produto teste;33;-1;33;;;
;7909690033394;HAV DISNEY STYLISHVERM APACHE 29/0;produto teste;33;1;33;;;
;7893249748214;Hav disney verm 39/4;produto teste;38;0;38;;;
;7893249025988;hav f sweet retro 33/34;produto teste;20;0;20;;;
;7893249173924;hav fan romant 33/34;produto teste;22;0;22;;;
;7893249636313;HAV FANT ROMANTICA 35/6;produto teste;19;0;19;;;
;7893249276793;HAV FANTASIA AZUL 35/36;produto teste;19;0;19;;;
;7893249802367;Hav fantasia gloss ceu azul 33/34;produto teste;19;0;19;;;
;7893249802381;Hav fantasia gloss ceu azul 37/38;produto teste;25;0;25;;;
;7893249802312;Hav fantasia gloss marinho;produto teste;19;0;19;;;
;7893249802329;Hav fantasia gloss marinho 35/36;produto teste;25;1;25;;;
;7893249802336;Hav fantasia gloss marinho 37/38;produto teste;25;0;25;;;
;7893249275536;Hav fantasia praiana amar lim 33/34;produto teste;19;0;19;;;
;7893249275543;Hav fantasia praiana amar lim 35/36;produto teste;19;0;19;;;
;7893249275550;Hav fantasia praiana amar lim 37/38;produto teste;19;0;19;;;
;7893249275482;Hav fantasia praiana ice blue 33/34;produto teste;19;-1;19;;;
;7893249275499;Hav fantasia praiana ice blue 35/36;produto teste;19;0;19;;;
;7893249275505;Hav fantasia praiana ice blue 37/38;produto teste;19;0;19;;;
;7893249275437;Hav fantasia praiana rs ballet 33/34;produto teste;19;0;19;;;
;7893249275444;Hav fantasia praiana rs ballet 35/36;produto teste;19;1;19;;;
;7893249275451;Hav fantasia praiana rs ballet 37/38;produto teste;19;0;19;;;
;7893249572543;Hav fantasia romant amar lim 33/34;produto teste;19;2;19;;;
;7893249636320;Hav fantasia romant amar lim 35/36;produto teste;19;0;19;;;
;7893249636351;Hav fantasia romant bege p/pto 33/34;produto teste;19;0;19;;;
;7893249636368;Hav fantasia romant bege p/pto 35/36;produto teste;19;0;19;;;
;7893249636375;Hav fantasia romant bege p/pto 37/38;produto teste;19;1;19;;;
;7893249545257;Hav fantasia romantica az 33/4;produto teste;19;0;19;;;
;7893249545271;Hav fantasia romantica az indigo 35/36;produto teste;19;0;19;;;
;7893249545288;Hav fantasia romantica az indigo 37/38;produto teste;19;0;19;;;
;7893249272375;Hav fantasia romantica up amar ouro 35/36;produto teste;19;0;19;;;
;7893249276786;HAV FANTASIA STYLE AZUL 33/4;produto teste;19;0;19;;;
;7893249276809;HAV FANTASIA STYLE AZUL 37/38;produto teste;19;0;19;;;
;7893249276854;HAV FANTASIA STYLE CANDY 37/38;produto teste;19;0;19;;;
;7893249276830;HAV FANTASIA STYLE CANDY PINK 33/4;produto teste;19;0;19;;;
;7893249272382;Hav fantasia up amar up 37/38;produto teste;19;0;19;;;
;7893249272313;Hav fantasia up branco 33/34;produto teste;19;1;19;;;
;7893249272320;Hav fantasia up branco 35/36;produto teste;19;0;19;;;
;7893249272337;Hav fantasia up branco 37/38;produto teste;19;0;19;;;
;7893249272429;Hav fantasia up vd hydro 35/36;produto teste;19;0;19;;;
;7893249731445;hav flah royal 33/4;produto teste;22;4;22;;;
;7893249731513;hav flas sweet royal 37/8;produto teste;20;0;20;;;
;7893249731407;hav flash royal 35/6;produto teste;22;6;22;;;
;7893249731520;hav flash royal 35/6;produto teste;22;6;22;;;
;7893249731414;Hav flash sweet az aco 37/38;produto teste;22;5;22;;;
;7893249423319;HAV FLASH SWEET CAFE/CAFE 33/34;produto teste;19;-1;19;;;
;7893249423326;hav flash sweet cafe/cafe 35/36;produto teste;19;-1;19;;;
;7893249423333;hav flash sweet cafe/cafe 35/36;produto teste;19;2;19;;;
;7893249423340;hav flash sweet cafe/cafe 39/0;produto teste;19;0;19;;;
;7893249423418;hav flash sweet cz aco 33/4;produto teste;20;1;20;;;
;7893249423425;hav flash sweet cz aco 35/36;produto teste;19;2;19;;;
;7893249423432;hav flash sweet cz aco 37/38;produto teste;19;1;19;;;
;7893249423449;hav flash sweet cz aco 39/0;produto teste;19;0;19;;;
;7893249423265;hav flash sweet preto 33/4;produto teste;19;-2;19;;;
;7893249423272;hav flash sweet preto 35/6;produto teste;19;5;19;;;
;7893249423289;hav flash sweet preto 35/6;produto teste;19;1;19;;;
;7893249423296;hav flash sweet preto 39/0;produto teste;19;1;19;;;
;7893249731452;Hav flash sweet royal 35/36;produto teste;22;3;22;;;
;7893249731490;Hav flash sweet royal rs crocus 33/34;produto teste;22;2;22;;;
;7893249572598;Hav flash sweet summer bege 35/36;produto teste;20;0;20;;;
;7893249572604;Hav flash sweet summer bege 3738;produto teste;20;-1;20;;;
;7893249572543;Hav flash sweet summer pessego 35/36;produto teste;20;-1;20;;;
;7893249388236;hav flat 33/4;produto teste;18;3;18;;;
;7893249276649;HAV FLAT MIX AZ PROVENCE 35/36;produto teste;19;5;19;;;
;7893249276656;Hav Flat mix az provence 37/8;produto teste;19;1;19;;;
;7893249276632;Hav Flat mix azul prov 33/4;produto teste;20;6;20;;;
;7893249276687;HAV FLAT MIX BEGE 33/4;produto teste;19;2;19;;;
;7893249276588;HAV FLAT MIX ROSA 33/4;produto teste;20;5;20;;;
;7893249276601;HAV FLAT MIX ROSA 37/38;produto teste;19;2;19;;;
;7893249276595;hav flat mix rosa ballet 35/;produto teste;19;1;19;;;
;7893249388199;hav flat rosa 35/6;produto teste;18;9;18;;;
;7893249536989;hav flat rosa 37/38;produto teste;18;0;18;;;
;7893249388205;hav flat rosa 37/8;produto teste;18;10;18;;;
;7893249537030;hav flate;produto teste;18;0;18;;;
;7890541151209;Hav game of thron 41;produto teste;39;2;39;;;
;789054111511179;Hav Game of thron preto 37/8;produto teste;39;2;39;;;
;7890541151186;Hav Game Of thron preto 40;produto teste;39;3;39;;;
;7893249423432;hav hav flash sweet cz aco 37/38;produto teste;19;5;19;;;
;7893249298054;Hav High Light rs 33/4;produto teste;35;0;35;;;
;7893249222448;hav hipe fc 41/42;produto teste;39;0;39;;;
;7893249380537;HAV HYP PTRO 39/40;produto teste;39;3;39;;;
;7893249222424;HAV HYPE 39/40;produto teste;39;2;39;;;
;7893249222493;HAV HYPE 41/42;produto teste;39;0;39;;;
;7891224979455;HAV HYPE FC  37/38;produto teste;35;0;35;;;
;7893249222431;hav hype fc 39/40;produto teste;39;0;39;;;
;7893249222615;hav hype fc 39/40;produto teste;39;0;39;;;
;7893249381411;hav hype preton43/4;produto teste;39;0;39;;;
;7893249822594;HAV IPE AREI/AZUL 39/40;produto teste;38;0;38;;;
;7893249822600;HAV IPE AREIA 41/42;produto teste;38;0;38;;;
;7893249822839;HAV IPE AREIA/ 39/40;produto teste;38;-1;38;;;
;7893249822853;HAV IPE OLIV 43/44;produto teste;38;0;38;;;
;7893249822723;HAV IPE PRETO 41/42;produto teste;38;0;38;;;
;7893249822853;HAV IPE VD OLIVA 41/42;produto teste;38;1;38;;;
;7893249822822;HAV IPEAREI/V/OLIVA 37/38;produto teste;38;4;38;;;
;7891224960095;hav islim princesas  37/38;produto teste;39;0;39;;;
;7893249874890;HAV KID HELLO KITTY 27/8;produto teste;39;1;39;;;
;7893249790053;HAV KID MAX HEROIS MARIN 27/8;produto teste;35;5;35;;;
;7893249790077;HAV KID MAX HEROIS MARINH 31/32;produto teste;35;3;35;;;
;7893249789965;HAV KID MAX HEROIS PTO 23/4;produto teste;35;-1;35;;;
;7893249874920;HAV KID SL HELLO KITY 33/4;produto teste;39;0;39;;;
;7890541984081;hav kid slim princess 27/28 lavanda;produto teste;36;-1;36;;;
;7893249733906;hav kids atletic 27/8;produto teste;26;-1;26;;;
;7893249733920;hav kids atletic azul 31/32;produto teste;28;-1;28;;;
;7893249733937;hav kids atletic azul 33/34;produto teste;26;-1;26;;;
;7893249733944;hav kids atletic azul 35/36;produto teste;26;-1;26;;;
;7893249733913;hav kids atletic azul ceu 29/30;produto teste;28;1;28;;;
;7893249733982;hav kids atletic begonia 29/30;produto teste;26;-1;26;;;
;7893249734002;hav kids atletic begonia 33/34;produto teste;26;-1;26;;;
;7893249734019;hav kids atletic begonia 35/36;produto teste;26;-1;26;;;
;7893249706832;hav kids atletic galactico;produto teste;28;0;28;;;
;7893249733975;hav kids atletic lja begonia 27/28;produto teste;26;-1;26;;;
;7893249734040;hav kids atletic vd galactico 27/28;produto teste;26;-1;26;;;
;7893249734057;hav kids atletic vd galactico 29/30;produto teste;28;0;28;;;
;7893249734064;hav kids atletic vd galactico 31/32;produto teste;28;0;28;;;
;7893249705361;hav kids atletic vd galactico 33/34;produto teste;28;-1;28;;;
;7893249923079;hav kids ben 10 25/6;produto teste;28;2;28;;;
;7893249923086;hav Kids ben 10 27/8;produto teste;28;2;28;;;
;7893249923116;HAV KIDS BEN10 23/4;produto teste;28;0;28;;;
;7893249923123;HAV KIDS BEN10 25/26;produto teste;28;1;28;;;
;7893249923130;HAV KIDS BEN10 27/8;produto teste;28;4;28;;;
;7893249733999;hav kids brgonia 31/32;produto teste;26;-1;26;;;
;7893249756424;hav kids cars amar ouro 23/24;produto teste;28;0;28;;;
;7893249756431;hav kids cars amar ouro 25/6;produto teste;28;0;28;;;
;7893249756448;hav kids cars amar ouro 27/28;produto teste;28;2;28;;;
;7893249756455;hav kids cars amar ouro 29/30;produto teste;28;0;28;;;
;7893249756462;hav kids cars amar ouro 31/32;produto teste;28;0;28;;;
;7893249756516;hav kids cars verm 25/26;produto teste;28;-1;28;;;
;7893249756547;hav kids cars verm 31/32;produto teste;28;-1;28;;;
;302;hav kids disney cool  27/28;produto teste;34;1;34;;;
;7893249682167;Hav kids flores 29/3;produto teste;20;0;20;;;
;7893249682204;hav kids flores 33/34;produto teste;25;-1;25;;;
;7893249682013;HAV kids flores bege 23/4;produto teste;20;0;20;;;
;7893249682037;hav kids flores bege 27/28;produto teste;26;0;26;;;
;7893249682044;hav kids flores bege 29/30;produto teste;20;1;20;;;
;7893249682051;hav kids flores bege 31/32;produto teste;25;0;25;;;
;7893249682068;hav kids flores bege 33/34;produto teste;25;-1;25;;;
;7893249682075;HAV KIDS FLORES BEGEPALHA/ROSA /;produto teste;25;0;25;;;
;7893249682112;hav kids flores marin/dour;produto teste;25;1;25;;;
;7893249682105;hav kids flores marin/dour 27/28;produto teste;20;2;20;;;
;7893249682129;hav kids flores marin/dour 29/30;produto teste;25;-1;25;;;
;7893249682136;HAV KIDS FLORES MARINHO/DOURADO 33/4;produto teste;25;0;25;;;
;7893249682143;HAV KIDS FLORES MARINHO/DOURADO 35/36;produto teste;25;0;25;;;
;7893249682181;hav kids flores porcelana 31/32;produto teste;25;1;25;;;
;7893249682198;hav kids flores porcelana 31/32;produto teste;20;1;20;;;
;7893249682174;hav kids flores rs porcelana;produto teste;25;1;25;;;
;7893249875002;HAV KIDS HELLO KITTY 29/0;produto teste;39;0;39;;;
;7893249874913;HAV KIDS HELLO KITTY 31/2;produto teste;39;0;39;;;
;7893249875019;HAV KIDS HELLO KITTY RS 31/2;produto teste;39;0;39;;;
;7893249874999;HAV KIDS HELLO KITTY RS MACAR,27/8;produto teste;39;0;39;;;
;7893249171418;hav kids lion 31/32;produto teste;33;6;33;;;
;7893249325316;HAV KIDS MAX CZ/LARANJA 33/4;produto teste;29;0;29;;;
;7893249789996;HAV KIDS MAX HEROIS 29/3;produto teste;35;4;35;;;
;7893249790046;HAV KIDS MAX HEROIS MARIN 25/26;produto teste;35;1;35;;;
;7893249790060;HAV KIDS MAX HEROIS MARIN 27/28;produto teste;35;1;35;;;
;7893249790039;HAV KIDS MAX HEROIS MARINH 23/4;produto teste;35;1;35;;;
;7893249789989;HAV KIDS MAX HEROIS PTO 27/28;produto teste;35;1;35;;;
;7893249790008;HAV KIDS MAX HEROIS PTO 31/32;produto teste;35;1;35;;;
;7893249682211;hav kids porcelanato 35/36;produto teste;25;0;25;;;
;7893249874906;HAV KIDS SL HELLO KITTY 29/3;produto teste;39;1;39;;;
;7893249874876;HAV KIDS SL HELLO KITY BRANCO 23/4;produto teste;39;1;39;;;
;7893249154978;hav kids slim princeses ;produto teste;;;;;;
;7893249788302;HAV KIDS TOP MARIE BCO.RS 29/3;produto teste;28;1;28;;;
;7893249332437;Hav logo pop 33/4;produto teste;29;1;29;;;
;7893249332758;Hav logo pop 35/6;produto teste;34;2;34;;;
;7893249332444;Hav logo pop 35/6;produto teste;29;0;29;;;
;7893249332765;Hav logo pop lilas 37/8;produto teste;29;0;29;;;
;7893249866628;HAV LUNA BERING 33/4;produto teste;38;0;38;;;
;7893249866642;HAV LUNA ERING 37/38;produto teste;38;0;38;;;
;7891224636747;HAV LUNA PRETO 33/4;produto teste;35;0;35;;;
;7891224636754;HAV LUNA PRETO 35/6;produto teste;35;0;35;;;
;7891224636761;HAV LUNA PRETO 37/38;produto teste;35;-1;35;;;
;7891224636778;HAV LUNA PRETO 39/40;produto teste;35;0;35;;;
;7893249866581;Hav Luna Print 35/6;produto teste;39;0;39;;;
;7893249866536;HAV LUNA PRINT AZUL 35/36;produto teste;35;0;35;;;
;7893249866543;HAV LUNA PRINT AZUL 37/8;produto teste;35;1;35;;;
;7893249334431;Hav luna purpura 35/6;produto teste;35;1;35;;;
;7893249334448;Hav luna purpura 35/6;produto teste;35;2;35;;;
;7893249334455;Hav luna purpura 37/8;produto teste;35;2;35;;;
;7890541856081;Hav luna rosa crocus 33/34;produto teste;35;-1;35;;;
;7890541856098;Hav luna rosa crocus 35/36;produto teste;35;0;35;;;
;7891224099177;HAV LUNA ROSA CROCUS 37/38;produto teste;35;1;35;;;
;7890541856104;Hav luna rs crocus 37/8;produto teste;35;2;35;;;
;7893249334684;Hav luna rs porcelana 35/6;produto teste;35;2;35;;;
;7893249221373;hav max basic cf 39/40 verm rubi;produto teste;29;1;29;;;DISTRIBUIDORA DE ALI
;7890541643551;HAV MAX BASIC LISA 43/44;produto teste;26;0;26;;;
;7893249789972;hav max herois 25/26;produto teste;35;-1;35;;;
;7893249258621;hav max street az 41/2;produto teste;33;0;33;;;
;7893249258638;Hav max street az 43/44;produto teste;33;0;33;;;
;7893249387178;Hav Minions amar 27/8;produto teste;34;2;34;;;
;7893249783185;Hav minions amar 29/3;produto teste;34;2;34;;;
;7893249783192;Hav minions amar 31/32;produto teste;34;2;34;;;
;7893249783222;Hav minions amar 37/8;produto teste;39;0;39;;;
;7893249783239;Hav minions amar 40;produto teste;39;0;39;;;
;7893249776354;Hav minions az 27/8;produto teste;34;1;34;;;
;7893249776408;Hav minions az 29/30;produto teste;34;0;34;;;
;7893249776750;Hav minions az 31/2;produto teste;34;0;34;;;
;7893249777337;Hav minions az 33/4;produto teste;39;0;39;;;
;7893249777344;Hav minions az 35/6;produto teste;39;0;39;;;
;7893249777375;Hav minions az 37/8;produto teste;39;0;39;;;
;7893249624570;hav new baby pets ;produto teste;26,5;0;26,5;;;
;7890541428370;hav pasl mix 39/40;produto teste;19;0;19;;;
;7891224559060;hav past fc 37/38;produto teste;17;0;17;;;
;7891224558995;hav plas cf 33/34;produto teste;17;0;17;;;
;7891224559015;hav plas fc 37/38;produto teste;17;1;17;;;
;7891224559046;hav plast fc 33/34;produto teste;17;0;17;;;
;7891224559053;hav plast fc 35/36;produto teste;17;0;17;;;
;7893249720470;hav princess;produto teste;26,5;0;26,5;;;DISTRIBUIDORA DE ALI
;7893249536972;hav rosa;produto teste;18;0;18;;;
;7893249731469;hav royal areia 37/8;produto teste;22;2;22;;;
;7893249731391;hav royal az aco 33/4;produto teste;22;4;22;;;
;7891224099160;Hav rs gold/rs 35/6;produto teste;35;2;35;;;
;7893249830766;HAV SIMPISONS BCO 39/4;produto teste;39;1;39;;;
;7893249830773;HAV SIMPISONS BCO 41/42;produto teste;36;0;36;;;
;7893249830636;HAV SIMPSOM AMAR OURO 37/38;produto teste;39;1;39;;;
;7893249830650;HAV SIMPSOM AMARELO OURO 41/42;produto teste;36;0;36;;;
;7893249830629;HAV SIMPSONS AMAR.OURO 35/36;produto teste;39;-1;39;;;
;7893249830742;HAV SIMPSONS BCO/TURQ/BCO;produto teste;39;1;39;;;
;7893249830759;HAV SIMPSONS TURQ 37/38;produto teste;39;1;39;;;
;7893249874883;HAV SL HELLO KITTY BRANCO 25/26;produto teste;39;1;39;;;
;7893249332994;hav sl logo pop 35/36;produto teste;29;1;29;;;
;7893249582566;hav sli floral marin/marin 35/6;produto teste;37;2;37;;;
;7893249701516;HAV SLI HARMONY BEGE PALAHA 35/36;produto teste;32;5;32;;;
;7893249102252;Hav slim animals 31/38 cinza;produto teste;29;1;29;;;
;7893249587240;HAV SLIM ANIMALS AREIA 33/4;produto teste;29;0;29;;;
;7893249587257;HAV SLIM ANIMALS AREIA 35/6;produto teste;32;3;32;;;
;7893249587264;HAV SLIM ANIMALS AREIA 37/8;produto teste;29;2;29;;;
;7893249587639;HAV SLIM ANIMALS BEGE 35/6;produto teste;29;2;29;;;
;7893249587646;HAV SLIM ANIMALS BEGE 37/8;produto teste;32;0;32;;;
;7893249587394;HAV SLIM ANIMALS RS 33/4;produto teste;29;1;29;;;
;7893249587400;HAV SLIM ANIMALS RS 35/6;produto teste;29;3;29;;;
;7893249587417;HAV SLIM ANIMALS RS BALET 37/8;produto teste;29;3;29;;;
;7890732316219;HAV SLIM BRANCA 33/4;produto teste;24;1;24;;;
;7890732316226;HAV SLIM BRANCA 35/6;produto teste;24;0;24;;;
;7890732316233;HAV SLIM BRANCA 37/38;produto teste;24;0;24;;;
;7893249477862;Hav slim brasil 29/3;produto teste;35;1;35;;;
;7893249477732;Hav slim brasil bco 31/2;produto teste;35;1;35;;;
;7893249477763;HAV SLIM BRASIL BCO/MARIN 37/8;produto teste;35;4;35;;;
;7893249477756;HAV SLIM BRASIL BRANCO 35/6;produto teste;35;1;35;;;
;7890541785398;Hav Slim Brasil crocus 31/2;produto teste;35;0;35;;;
;7893249477879;Hav slim brasil preto 31/2;produto teste;35;1;35;;;
;7890541785404;hav slim brasil rosa 33/4;produto teste;35;4;35;;;
;7890541785374;Hav slim brasil rosa crocus 27/8;produto teste;35;0;35;;;
;7890541785381;Hav Slim Brasil Rosa Crocus 29/3;produto teste;35;1;35;;;
;7893249748290;HAV SLIM DISNEY 35/6;produto teste;38;7;38;;;
;7893249748306;HAV SLIM DISNEY AMR 37/38;produto teste;38;3;38;;;
;7893249747989;Hav Slim Disney Azul 33/4;produto teste;38;0;38;;;
;7893249747996;Hav Slim Disney azul 35/6;produto teste;38;2;38;;;
;7893249748009;Hav slim disney azul 37/8;produto teste;38;1;38;;;
;7893249748108;HAV SLIM DISNEY rosa  37/383;produto teste;38;3;38;;;
;7893249748092;HAV SLIM DISNEY RS 35/6;produto teste;38;3;38;;;
;7893249748115;HAV SLIM DISNEY RS 39/4;produto teste;38;0;38;;;
;7893249748313;HAV SLIM DISNEY RS 39/4;produto teste;38;1;38;;;
;7893249748085;HAV SLIM DISNEY RS3/4;produto teste;38;1;38;;;
;7893249748191;HAV SLIM DISNEY VER. 35/36;produto teste;38;3;38;;;
;7893249748184;HAV SLIM DISNEY VERM 33/4;produto teste;38;4;38;;;
;7893249748207;HAV SLIM DISNEY VERM. 37/38;produto teste;38;4;38;;;
;7893249388243;HAV SLIM FLAT LILAS 37/38;produto teste;18;4;18;;;
;7893249388250;HAV SLIM FLAT LILAS 37/38;produto teste;18;0;18;;;
;7893249388182;HAV SLIM FLAT ROSA 33/4;produto teste;18;0;18;;;
;7893249131443;hav slim floral 33/34;produto teste;37;2;37;;;
;7893249582573;hav slim floral marin 37/8;produto teste;37;1;37;;;
;7893249582580;hav slim floral marin 39/40;produto teste;39;0;39;;;
;7893249582559;hav slim floral marin/marin 33/4;produto teste;37;0;37;;;
;7893249582573;hav slim floral porcelana 35/36;produto teste;37;4;37;;;
;7893249582627;hav slim floral porcelana 37/8;produto teste;37;1;37;;;
;7893249582603;hav slim floral rs porcelana 33/4;produto teste;39;-1;39;;;
;7893249582610;HAV SLIM FLORAL RS PORCELANA 35/36;produto teste;38;2;38;;;
;7893249567068;hav slim gloos 33/34 rosa balet;produto teste;30;0;30;;;
;7893249711508;Hav Slim Glos Azul 35/6;produto teste;30;2;30;;;
;7893249711614;hav slim gloss 37/38 areia ;produto teste;30;4;30;;;
;7893249711591;Hav Slim Gloss Areia 33/4;produto teste;30;1;30;;;
